pincode,latitude,longitude,address
263637,29.7575474,79.5715822,"Uttarakhand 263637, India"
263638,29.7382001,79.61652099999999,"Uttarakhand 263638, India"
689623,9.2930836,76.5430429,"Kerala 689623, India"
263640,29.8805622,79.9752212,"Uttarakhand 263640, India"
689625,9.2554252,76.69324379999999,"Kerala 689625, India"
263642,29.8297972,79.7624177,"Uttarakhand 263642, India"
263643,29.6271446,79.58843689999999,"Uttarakhand 263643, India"
394716,20.9433672,73.7242486,"Gujarat 394716, India"
852218,26.1594453,86.7919009,"Bihar 852218, India"
263646,29.5681855,79.2112769,"Uttarakhand 263646, India"
394720,20.6402971,73.7007088,"394720, India"
311022,25.8595155,74.7102958,"Rajasthan 311022, India"
263651,29.6340581,79.4591378,"Uttarakhand 263651, India"
263652,29.6834727,79.5041322,"Uttarakhand 263652, India"
263653,29.766042,79.391605,"Uttarakhand 263653, India"
624103,10.213801,77.355413,"Tamil Nadu 624103, India"
263656,29.8927871,79.4028639,"Uttarakhand 263656, India"
689641,9.3430324,76.71633589999999,"Kerala 689641, India"
394730,20.7399137,73.5358541,"394730, India"
689643,9.29965,76.71633589999999,"Kerala 689643, India"
591340,16.2476997,74.54046939999999,"Karnataka 591340, India"
263661,29.8391415,79.1661407,"Uttarakhand 263661, India"
689646,9.2376332,76.7971247,"Kerala 689646, India"
263663,29.60572669999999,79.391605,"Uttarakhand 263663, India"
689648,9.2151053,76.7740475,"Kerala 689648, India"
263665,29.79958629999999,79.1717839,"Uttarakhand 263665, India"
689650,9.336746699999999,76.7653924,"Kerala 689650, India"
263667,29.7074384,79.233837,"Uttarakhand 263667, India"
689652,9.2710285,76.7480805,"Kerala 689652, India"
689653,9.271011,76.8201976,"Kerala 689653, India"
689654,9.328927499999999,76.7019038,"Kerala 689654, India"
313205,24.7189678,74.0887576,"Rajasthan 313205, India"
689656,9.2189914,76.8057776,"Kerala 689656, India"
263676,29.7000187,79.1435645,"Uttarakhand 263676, India"
689661,9.3222059,76.81154579999999,"Kerala 689661, India"
263678,29.6165192,79.5266211,"Uttarakhand 263678, India"
263679,30.1250752,80.03113640000001,"Uttarakhand 263679, India"
263680,29.6529616,79.2676668,"Uttarakhand 263680, India"
689666,9.290095299999999,76.8230815,"Kerala 689666, India"
689667,9.339016500000001,77.04493269999999,"Kerala 689667, India"
689668,1.386643,103.74503,Singapore 689668
689671,9.2948719,76.8057776,"Kerala 689671, India"
689672,9.3460786,76.7971247,"Kerala 689672, India"
689673,9.3790762,76.8086617,"Kerala 689673, India"
689674,1.386651,103.745143,Singapore 689674
689675,1.38602,103.742937,Singapore 689675
689676,9.422078599999999,76.7971247,"Kerala 689676, India"
689677,1.386074,103.742344,Singapore 689677
689678,9.3055021,76.8000091,"Kerala 689678, India"
362001,21.5128191,70.4610427,"Gujarat 362001, India"
362002,21.556265,70.39558389999999,"Gujarat 362002, India"
441915,21.475755,79.8520818,"Maharashtra 441915, India"
530009,17.724186,83.2345405,"Visakhapatnam, Andhra Pradesh 530009, India"
786692,27.372316,95.31547839999999,"Assam 786692, India"
689691,9.2180964,76.854799,"Kerala 689691, India"
689692,9.2506127,76.854799,"Kerala 689692, India"
689693,9.1595748,76.8836261,"Kerala 689693, India"
689694,9.1202065,76.8432663,"Kerala 689694, India"
362015,21.4656926,70.4491417,"Gujarat 362015, India"
689696,9.1092078,76.9873477,"Kerala 689696, India"
788001,24.82321,92.80163689999999,"Assam 788001, India"
689698,9.1960012,76.8432663,"Kerala 689698, India"
689699,9.180019399999999,77.1485163,"689699, India"
362020,21.5463814,70.78820999999999,"Gujarat 362020, India"
721158,22.4921032,87.83041449999999,"West Bengal 721158, India"
788006,24.8124361,92.82281239999999,"Assam 788006, India"
788007,24.823534,92.7842053,"Silchar, Assam 788007, India"
788009,24.8352103,92.8726747,"Assam 788009, India"
460330,22.09742,77.6077865,"Madhya Pradesh 460330, India"
788011,24.7011257,92.7481176,"Assam 788011, India"
493101,21.7230369,81.7568253,"Chhattisgarh 493101, India"
788014,24.7682835,92.8053731,"Assam 788014, India"
788015,24.7861686,92.8003916,"Assam 788015, India"
362037,21.6077382,70.44319109999999,"Gujarat 362037, India"
493111,21.3421843,81.71305219999999,"Chhattisgarh 493111, India"
788025,24.8923434,92.6685736,"Assam 788025, India"
394810,21.4842142,72.79246119999999,"Gujarat 394810, India"
530015,17.6972224,83.22115389999999,"Visakhapatnam, Andhra Pradesh 530015, India"
493116,21.4885028,81.8005724,"Chhattisgarh 493116, India"
493118,21.7832451,82.0189155,"Chhattisgarh 493118, India"
788031,24.8875104,92.92758359999999,"Assam 788031, India"
530016,17.7294211,83.3014319,"Visakhapatnam, Andhra Pradesh 530016, India"
175030,31.44880479999999,76.8086617,"Himachal Pradesh 175030, India"
530017,17.7365837,83.33886079999999,"Visakhapatnam, Andhra Pradesh 530017, India"
785667,26.9950196,94.53150289999999,"Assam 785667, India"
624201,10.159119,77.93959699999999,"Tamil Nadu 624201, India"
624202,10.1742697,77.7566523,"Tamil Nadu 624202, India"
175031,31.4788442,77.04493269999999,"Himachal Pradesh 175031, India"
624204,10.239397,77.7337628,"Tamil Nadu 624204, India"
530018,17.7439272,83.2519389,"Visakhapatnam, Andhra Pradesh 530018, India"
624206,10.2181435,77.899604,"Tamil Nadu 624206, India"
624208,10.1719962,77.84244559999999,"Tamil Nadu 624208, India"
175032,32.0050054,76.7221082,"Himachal Pradesh 175032, India"
624210,10.2781416,77.5963271,"Tamil Nadu 624210, India"
624211,10.2134113,77.7738163,"Tamil Nadu 624211, India"
624212,10.3583047,77.67651839999999,"Tamil Nadu 624212, India"
624215,10.2005673,77.8710285,"Tamil Nadu 624215, India"
624216,10.2966373,77.64788519999999,"Tamil Nadu 624216, India"
231001,25.1388133,82.56727269999999,"Uttar Pradesh 231001, India"
624219,10.1117414,77.8481628,"Tamil Nadu 624219, India"
624220,10.0863519,77.7566523,"Tamil Nadu 624220, India"
754025,20.5338177,85.9406745,"Odisha 754025, India"
530022,17.7478217,83.3228225,"Visakhapatnam, Andhra Pradesh 530022, India"
522004,16.3067868,80.3964824,"Andhra Pradesh 522004, India"
224189,26.7197062,81.9207423,"Uttar Pradesh 224189, India"
530024,17.7469111,83.29608309999999,"Visakhapatnam, Andhra Pradesh 530024, India"
486335,24.7200894,82.10606829999999,"486335, India"
530026,17.6850754,83.2104426,"Visakhapatnam, Andhra Pradesh 530026, India"
362110,21.4836027,70.645473,"Gujarat 362110, India"
788098,24.8388982,92.9875565,"Assam 788098, India"
530027,17.7466373,83.20240799999999,"Visakhapatnam, Andhra Pradesh 530027, India"
458330,24.6593392,74.8390162,"458330, India"
788101,24.792642,92.92758359999999,"Assam 788101, India"
788102,24.8855248,93.0275802,"Assam 788102, India"
788103,24.7974916,92.9825559,"Assam 788103, India"
362120,21.3849762,70.6811613,"Gujarat 362120, India"
194403,34.1290976,76.0623979,194403
144033,31.1640126,75.58588859999999,"Punjab 144033, India"
852101,25.7504764,87.0024407,"Bihar 852101, India"
524314,14.4836865,80.08701549999999,"Andhra Pradesh 524314, India"
524318,14.600741,80.1316927,"Andhra Pradesh 524318, India"
852114,25.9370539,86.8822445,"Bihar 852114, India"
852116,25.6085634,87.0024407,"Bihar 852116, India"
770073,22.0600216,84.0801613,"Odisha 770073, India"
770074,22.3940918,84.1224036,"770074, India"
852129,25.6860106,86.7516942,"Bihar 852129, India"
852131,26.1538816,86.5501654,"Bihar 852131, India"
123303,28.4120444,76.3521514,"Haryana 123303, India"
770076,22.0130319,83.7730237,"Odisha 770076, India"
142024,30.8444549,75.5393155,"Punjab 142024, India"
590017,1.339749,103.772568,Singapore 590017
322251,26.363822,77.2405153,"322251, India"
422221,20.1219598,73.9065883,"Maharashtra 422221, India"
721125,22.5344881,87.1123564,"West Bengal 721125, India"
721126,22.4222783,87.5296943,"West Bengal 721126, India"
721128,22.7139962,87.1622344,"West Bengal 721128, India"
721129,22.5731534,87.28172719999999,"West Bengal 721129, India"
852202,25.8237115,86.5703554,"Bihar 852202, India"
721133,22.0960205,87.2419299,"West Bengal 721133, India"
453331,22.6066025,75.7894716,"Madhya Pradesh 453331, India"
415102,17.4568745,74.5228916,"Maharashtra 415102, India"
852215,26.4082946,86.8421125,"Bihar 852215, India"
603403,12.6382649,79.6614376,"Tamil Nadu 603403, India"
852217,25.7582715,86.8119917,"Bihar 852217, India"
852219,25.8737689,86.6913222,"Bihar 852219, India"
852220,25.606061,86.8822445,"Bihar 852220, India"
852221,25.8024107,86.67118169999999,"Bihar 852221, India"
721154,22.4444461,87.83041449999999,"West Bengal 721154, India"
721157,22.822032,87.2120599,"West Bengal 721157, India"
431005,19.8540341,75.3353875,"Aurangabad, Maharashtra 431005, India"
581352,14.8629649,74.12986839999999,"Karnataka 581352, India"
522661,16.2545627,79.84087869999999,"Andhra Pradesh 522661, India"
679335,10.8620651,76.2826675,"Kerala 679335, India"
628501,9.1748871,77.85673799999999,"Tamil Nadu 628501, India"
781023,26.1421435,91.8269573,"Guwahati, Assam 781023, India"
191202,34.3298401,75.0143824,191202
841101,25.6892551,85.1583064,"Bihar 841101, India"
721232,22.6264091,87.6383797,"West Bengal 721232, India"
754001,20.3493312,85.9355648,"Odisha 754001, India"
754002,20.2905718,85.9662154,"Odisha 754002, India"
781027,26.1410085,91.9148091,"Assam 781027, India"
226301,26.6736799,80.9650023,"Uttar Pradesh 226301, India"
754005,20.43625,85.83838569999999,"Odisha 754005, India"
328022,26.7847985,77.53901270000001,"Rajasthan 328022, India"
328023,1.3234919,103.8606719,Singapore 328023
328024,26.8526645,77.91674569999999,"Rajasthan 328024, India"
754009,20.3303358,85.4066,"Odisha 754009, India"
721242,22.8163902,87.5988876,"West Bengal 721242, India"
754011,20.2203773,86.0172595,"Odisha 754011, India"
328028,26.6193627,77.76809519999999,"Rajasthan 328028, India"
486117,1.329856,103.967862,Singapore 486117
262501,29.6312609,80.1651854,"Uttarakhand 262501, India"
262502,29.5816896,80.1930859,"Uttarakhand 262502, India"
431505,19.3222644,76.4794435,"Maharashtra 431505, India"
328041,26.7041864,77.67651839999999,"Rajasthan 328041, India"
754028,20.5925795,85.9100089,"Odisha 754028, India"
754029,20.4914719,85.6640365,"Odisha 754029, India"
754032,20.4993166,85.0649071,"Odisha 754032, India"
431507,19.3477479,76.2015572,"Maharashtra 431507, India"
754037,20.4309095,85.1686743,"Odisha 754037, India"
142057,1.292802,103.810934,Singapore 142057
688504,9.4729827,76.4273844,"Kuttanad Taluk, Kerala 688504, India"
688505,9.428216599999999,76.3926668,"Kuttanad Taluk, Kerala 688505, India"
688506,9.5116678,76.4447397,"Kerala 688506, India"
227805,26.3188892,81.87706709999999,"Uttar Pradesh 227805, India"
532484,18.3657168,83.9003022,"Andhra Pradesh 532484, India"
431509,19.5943149,76.6874701,"Maharashtra 431509, India"
431009,19.8644542,75.3557927,"Aurangabad, Maharashtra 431009, India"
486123,24.5997165,81.6254283,"Madhya Pradesh 486123, India"
431510,19.7524144,76.6181655,"Maharashtra 431510, India"
829108,23.7060257,85.36529589999999,"Jharkhand 829108, India"
431511,19.2229813,77.03341790000002,"Maharashtra 431511, India"
688524,9.6980083,76.34636239999999,"Kerala 688524, India"
688525,9.621867,76.34636239999999,"Kerala 688525, India"
688526,9.8125889,76.3521514,"Kerala 688526, India"
688527,9.6610906,76.37530459999999,"Kerala 688527, India"
688529,9.717900499999999,76.3000419,"Kerala 688529, India"
627413,8.7472709,77.4587239,"Tamil Nadu 627413, India"
262547,30.0582925,80.6770787,"Uttarakhand 262547, India"
721301,22.336882,87.4009165,"West Bengal 721301, India"
688534,9.8708834,76.3116235,"Kerala 688534, India"
688535,9.8490786,76.3116235,"Kerala 688535, India"
688536,9.7167037,76.33767859999999,"Kerala 688536, India"
721305,22.3897679,87.35625619999999,"West Bengal 721305, India"
721306,22.2936568,87.3065834,"West Bengal 721306, India"
688539,9.6857252,76.3116235,"Kerala 688539, India"
431514,18.9415745,76.6874701,"Maharashtra 431514, India"
431516,19.0461755,76.5257007,"Maharashtra 431516, India"
754100,20.4162771,86.00195149999999,"Odisha 754100, India"
431519,18.6771011,76.5719414,"Maharashtra 431519, India"
431521,19.1063531,76.7105632,"Maharashtra 431521, India"
826001,23.7995984,86.433914,"Dhanbad, Jharkhand 826001, India"
754137,20.281485,86.3680869,"Odisha 754137, India"
754139,20.1883675,86.4693235,"Odisha 754139, India"
754145,20.2629138,86.63087589999999,"Odisha 754145, India"
754153,20.3872078,86.3704506,"Odisha 754153, India"
226302,26.5829637,81.0092062,"Uttar Pradesh 226302, India"
387570,1.316032,103.888518,Singapore 387570
721401,21.758129,87.74680710000001,"West Bengal 721401, India"
721424,22.0979801,87.3612205,"West Bengal 721424, India"
826003,23.7972654,86.4617379,"Dhanbad, Jharkhand 826003, India"
754200,20.5002454,86.0325629,"Odisha 754200, India"
754203,20.4610062,86.1395598,"Odisha 754203, India"
754204,20.6102948,86.16500239999999,"Odisha 754204, India"
754205,20.6129454,86.28695069999999,"Odisha 754205, India"
754206,20.5631467,86.1853474,"Odisha 754206, India"
273157,27.2237652,83.2720082,"Uttar Pradesh 273157, India"
754208,20.5116889,86.2818753,"Odisha 754208, India"
754209,20.4454862,86.2463337,"Odisha 754209, India"
754210,20.4467836,86.3072469,"Odisha 754210, India"
754211,20.556622,86.438974,"Odisha 754211, India"
754212,20.4747461,86.50976089999999,"Odisha 754212, India"
305926,25.7950846,74.018261,"Rajasthan 305926, India"
754214,20.584803,86.3630197,"Odisha 754214, India"
754215,20.5949685,86.5703554,"Odisha 754215, India"
754216,20.4936998,86.5653087,"Odisha 754216, India"
721449,21.8293646,87.7271123,"West Bengal 721449, India"
721450,21.7532816,87.83041449999999,"West Bengal 721450, India"
721451,22.0137786,87.31155299999999,"West Bengal 721451, India"
721452,21.803868,87.60876379999999,"West Bengal 721452, India"
721453,21.7138495,87.56430399999999,"West Bengal 721453, India"
721454,22.065735,87.58900919999999,"West Bengal 721454, India"
721455,21.685815,87.68769689999999,"West Bengal 721455, India"
721456,21.9712638,87.6482474,"West Bengal 721456, India"
721457,21.8237901,87.3512913,"West Bengal 721457, India"
721458,22.067428,87.70740889999999,"West Bengal 721458, India"
754227,20.7628127,86.63087589999999,"Odisha 754227, India"
754228,20.3902139,86.4060104,"Odisha 754228, India"
754231,20.6687398,86.6913222,"Odisha 754231, India"
387370,22.6557371,72.9047136,"Gujarat 387370, India"
431541,19.1393398,76.5257007,"Maharashtra 431541, India"
492099,21.2996023,81.57061089999999,"Chhattisgarh 492099, India"
754244,20.4250966,86.4086061,"Odisha 754244, India"
754245,20.4948807,86.62583529999999,"Odisha 754245, India"
606305,11.6594174,79.1322744,"Tamil Nadu 606305, India"
754248,20.707272,86.8421125,"Odisha 754248, India"
144002,31.3101807,75.4927278,"Punjab 144002, India"
787051,27.2785838,94.08999109999999,"787051, India"
787052,27.1365121,94.1309067,"Assam 787052, India"
787053,27.2724661,94.29488839999999,"Assam 787053, India"
754289,20.5480346,86.31231969999999,"Odisha 754289, India"
754290,20.5555072,86.1090119,"Odisha 754290, India"
787060,27.7778897,95.26844369999999,"787060, India"
787061,27.6965784,94.9350929,"787061, India"
177203,31.6642247,76.1030007,"Himachal Pradesh 177203, India"
517620,13.8648501,79.5715822,"Andhra Pradesh 517620, India"
391740,22.3733328,73.1762626,"Gujarat 391740, India"
721641,22.473364,87.7664934,"West Bengal 721641, India"
721644,22.2345248,87.7271123,"West Bengal 721644, India"
721645,22.1173382,88.07999720000001,"West Bengal 721645, India"
721646,21.9280148,87.9824758,"West Bengal 721646, India"
721647,22.3005352,87.7615726,"West Bengal 721647, India"
721648,22.2371393,87.92367469999999,"West Bengal 721648, India"
721649,22.2781514,87.86970559999999,"West Bengal 721649, India"
721650,22.0105884,87.913867,"West Bengal 721650, India"
721651,22.2832634,87.80584019999999,"West Bengal 721651, India"
721652,22.2125483,87.86479609999999,"West Bengal 721652, India"
721653,22.3132499,87.8205864,"West Bengal 721653, India"
262902,28.4924923,80.6770787,"Uttar Pradesh 262902, India"
262903,28.2018829,80.8322428,"Uttar Pradesh 262903, India"
262904,28.5910778,80.4326521,"Uttar Pradesh 262904, India"
262905,28.3034939,80.9650023,"Uttar Pradesh 262905, India"
361210,22.5115849,70.4550922,"Gujarat 361210, India"
262907,28.2136622,81.0092062,"Uttar Pradesh 262907, India"
382428,23.1039529,72.6357841,"Bhat, Ahmedabad, Gujarat 382428, India"
639111,10.9108367,77.90878099999999,"Tamil Nadu 639111, India"
623406,9.8410237,79.0701548,"Tamil Nadu 623406, India"
639112,10.9039377,78.49224269999999,"Tamil Nadu 639112, India"
361305,22.2318967,69.6929488,"Gujarat 361305, India"
583228,15.3799635,76.3405733,"Karnataka 583228, India"
766002,19.8875657,83.1005505,"Odisha 766002, India"
382440,22.9525631,72.6112876,"Ahmedabad, Gujarat 382440, India"
394115,21.5553801,72.97558289999999,"Gujarat 394115, India"
611109,10.6872361,79.7512033,"Tamil Nadu 611109, India"
445211,19.6918395,77.55047789999999,"Maharashtra 445211, India"
623501,9.3727024,78.821275,"Tamil Nadu 623501, India"
382445,22.9671256,72.6466186,"Ahmedabad, Gujarat 382445, India"
623516,9.2927498,79.058856,"Tamil Nadu 623516, India"
623517,9.2515529,78.7872876,"Tamil Nadu 623517, India"
623518,9.2722964,79.10404319999999,"Tamil Nadu 623518, India"
781125,26.0103838,91.4628042,"Assam 781125, India"
623520,9.3938331,78.7986181,"Tamil Nadu 623520, India"
623521,9.2783794,79.2140972,"Tamil Nadu 623521, India"
230306,25.6992991,82.1387233,"Uttar Pradesh 230306, India"
781126,26.2474396,91.38551609999999,"Assam 781126, India"
623526,9.2618979,79.30148450000002,"Tamil Nadu 623526, India"
628209,1.277892,103.729677,Singapore 628209
623531,9.560829,78.8892146,"Tamil Nadu 623531, India"
628210,8.467928600000002,77.99099489999999,"Tamil Nadu 628210, India"
623536,9.3156628,78.9175088,"Tamil Nadu 623536, India"
628211,8.578172799999999,78.0266735,"Tamil Nadu 628211, India"
682032,9.9841473,76.3130712,"Ernakulam, Kerala 682032, India"
132036,29.615757,76.8490328,"Haryana 132036, India"
431606,19.0867478,77.25201009999999,"Maharashtra 431606, India"
394185,21.2643885,72.9519622,"Gujarat 394185, India"
382455,22.14436,72.189,"Gujarat 382455, India"
394190,21.2788774,72.93867449999999,"Gujarat 394190, India"
689105,9.384633599999999,76.5979445,"Kerala 689105, India"
689111,9.389988299999999,76.5784427,"Thiruvalla, Kerala 689111, India"
689112,9.386946,76.51702879999999,"Kerala 689112, India"
486223,24.969244,81.49379929999999,"486223, India"
689121,9.320001099999999,76.6094997,"Kerala 689121, India"
394210,21.1665957,72.8472917,"Surat, Gujarat 394210, India"
689123,9.3210988,76.63838319999999,"Kerala 689123, India"
689124,9.3306232,76.60372219999999,"Kerala 689124, India"
841212,25.9905355,84.5064881,"Bihar 841212, India"
394221,21.1346531,72.8396879,"Udhna, Surat, Gujarat 394221, India"
841213,25.8613856,84.6792931,"Bihar 841213, India"
623601,9.4630147,78.4069732,"Tamil Nadu 623601, India"
623604,9.363635000000002,78.37284559999999,"Tamil Nadu 623604, India"
623605,9.488235500000002,78.3443972,"Tamil Nadu 623605, India"
394230,21.0767766,72.8474884,"Surat, Gujarat 394230, India"
786601,27.6230438,95.34162549999999,"Assam 786601, India"
623608,9.5632939,78.4638274,"Tamil Nadu 623608, India"
382463,22.297425,72.1179169,"Gujarat 382463, India"
132101,29.2647223,76.9873477,"Haryana 132101, India"
394246,20.9318564,73.1998604,"Gujarat 394246, India"
841217,25.8066131,85.1375645,"Bihar 841217, India"
394248,20.884038,73.2411506,"Gujarat 394248, India"
391750,22.3894578,73.1379109,"Vadodara, Gujarat 391750, India"
841219,25.8753225,85.0752926,"Bihar 841219, India"
623701,9.5678257,78.60014819999999,"Tamil Nadu 623701, India"
623703,9.2477831,78.49792479999999,"Tamil Nadu 623703, India"
623706,9.478081399999999,78.5320107,"Tamil Nadu 623706, India"
623711,9.3492386,78.60014819999999,"Tamil Nadu 623711, India"
828205,23.8354477,86.7114545,"Jharkhand 828205, India"
382481,23.1104517,72.53505799999999,"Ahmedabad, Gujarat 382481, India"
481226,21.7108648,80.23213129999999,"Madhya Pradesh 481226, India"
425452,21.7538425,73.95949399999999,"425452, India"
852161,25.5561403,86.761749,"Bihar 852161, India"
722101,23.2004285,87.0724164,"West Bengal 722101, India"
394430,21.4512868,73.2529464,"Gujarat 394430, India"
224119,26.8263603,81.6418656,"Uttar Pradesh 224119, India"
853204,25.4689681,87.12233619999999,"Bihar 853204, India"
853205,25.3276762,87.1622344,"Bihar 853205, India"
722145,23.0303925,86.8922723,"West Bengal 722145, India"
224123,26.7824087,82.2039882,"Uttar Pradesh 224123, India"
722148,22.8016561,86.761749,"West Bengal 722148, India"
413580,18.1888185,76.247912,"Maharashtra 413580, India"
792104,28.0359962,96.83509989999999,"Arunachal Pradesh 792104, India"
722173,23.1356974,86.8019473,"West Bengal 722173, India"
722174,23.2015263,87.1323139,"West Bengal 722174, India"
591103,15.8728972,74.651754,"Karnataka 591103, India"
722176,23.2672462,87.14727649999999,"West Bengal 722176, India"
722178,23.2959907,87.0923906,"West Bengal 722178, India"
722179,23.1231675,87.0774107,"West Bengal 722179, India"
722180,23.2335673,87.09488680000001,"West Bengal 722180, India"
722181,23.2379313,87.00994299999999,"West Bengal 722181, India"
722182,23.3826667,86.9574023,"West Bengal 722182, India"
722183,23.5527663,87.14727649999999,"West Bengal 722183, India"
591118,15.723368,74.7161489,"Karnataka 591118, India"
394515,21.1949417,72.7008489,"Gujarat 394515, India"
591124,15.8466712,74.6049061,"Karnataka 591124, India"
591125,15.7882527,74.74541119999999,"Karnataka 591125, India"
591126,15.7550269,75.0844757,"Karnataka 591126, India"
517419,13.1630525,79.1661407,"Andhra Pradesh 517419, India"
591128,15.9014965,74.41738769999999,"591128, India"
722201,23.0562853,87.7172616,"West Bengal 722201, India"
722202,23.3819694,87.2419299,"West Bengal 722202, India"
722203,23.2860773,87.20209899999999,"West Bengal 722203, India"
852216,25.8675746,86.4288534,"Bihar 852216, India"
722208,23.395749,87.3512913,"West Bengal 722208, India"
423402,20.0069427,74.6166192,"Maharashtra 423402, India"
224135,26.7367649,82.2257298,"Uttar Pradesh 224135, India"
423403,20.0997046,74.6166192,"Maharashtra 423403, India"
755013,20.7604068,86.50976089999999,"Odisha 755013, India"
755022,20.9677751,86.1853474,"Odisha 755022, India"
224141,26.5575255,82.37773349999999,"Uttar Pradesh 224141, India"
506330,17.9058671,79.7287703,"Telangana 506330, India"
689505,9.2815309,76.631163,"Kerala 689505, India"
755043,20.8977054,86.2463337,"Odisha 755043, India"
689508,9.266249499999999,76.62105389999999,"Kerala 689508, India"
689513,9.227250500000002,76.736538,"Kerala 689513, India"
689514,9.3035468,76.675922,"Kerala 689514, India"
382775,22.8623689,71.8334145,"Gujarat 382775, India"
335023,29.9169636,73.5358541,"335023, India"
591216,16.5929565,74.48773059999999,"591216, India"
689521,9.2536877,76.647047,"Kerala 689521, India"
224147,26.4141208,83.01465259999999,"Uttar Pradesh 224147, India"
755061,20.6655841,86.5299673,"Odisha 755061, India"
591222,16.3619003,74.7688173,"Karnataka 591222, India"
852201,25.8897553,86.6157527,"Saharsa, Bihar 852201, India"
591227,16.198935,75.0494329,"Karnataka 591227, India"
591228,16.4537304,74.4642861,"Karnataka 591228, India"
689533,9.3230681,76.69035699999999,"Kerala 689533, India"
441914,21.4091807,79.53786339999999,"Maharashtra 441914, India"
624001,10.3639286,77.9681544,"Dindigul, Tamil Nadu 624001, India"
591234,16.7341222,74.8390162,"591234, India"
624003,10.3158218,78.0081221,"Tamil Nadu 624003, India"
591236,16.2987533,74.5346103,"Karnataka 591236, India"
591237,16.3779654,74.370477,"591237, India"
591238,16.3850442,74.4642861,"Karnataka 591238, India"
689543,9.3870636,76.66148530000001,"Kerala 689543, India"
689544,9.4063888,76.6701475,"Kerala 689544, India"
591241,16.4730073,74.3411515,"591241, India"
689546,9.350811700000001,76.6354952,"Kerala 689546, India"
591243,16.0383154,74.5697617,"591243, India"
689548,9.3497468,76.6788091,"Kerala 689548, India"
689550,9.3632119,76.71200639999999,"Kerala 689550, India"
689551,9.3525321,76.6094997,"Kerala 689551, India"
591248,16.7740652,75.2245693,"591248, India"
591263,16.5373961,74.4349761,"Karnataka 591263, India"
689572,9.367186,76.49679189999999,"Kerala 689572, India"
415302,17.1537554,74.3235539,"Maharashtra 415302, India"
689582,9.409382299999999,76.606611,"Kerala 689582, India"
175005,31.7903985,77.0219019,"Himachal Pradesh 175005, India"
689585,9.4409013,76.6499348,"Kerala 689585, India"
175006,31.6063746,76.9758274,"Himachal Pradesh 175006, India"
591287,16.4061789,74.51703189999999,"Karnataka 591287, India"
394680,21.2585897,73.5770801,"Gujarat 394680, India"
175007,31.5661429,76.75096599999999,"Himachal Pradesh 175007, India"
394690,21.1006998,73.2706389,"Gujarat 394690, India"
591301,1.319363,103.774059,Singapore 591301
263622,29.568528,79.9416549,"Uttarakhand 263622, India"
591303,16.6721894,74.9325683,"Karnataka 591303, India"
591304,16.717841,75.0844757,"Karnataka 591304, India"
591305,16.2880093,74.69858909999999,"Karnataka 591305, India"
591306,16.2473638,74.7688173,"Karnataka 591306, India"
591307,16.160881,74.8390162,"Karnataka 591307, India"
591308,16.1557843,74.7688173,"Karnataka 591308, India"
591309,16.2353121,74.6049061,"Karnataka 591309, India"
591310,16.2906277,75.0494329,"Karnataka 591310, India"
263631,29.7889342,79.9752212,"Uttarakhand 263631, India"
591312,16.3437365,74.9910112,"Karnataka 591312, India"
591313,16.2706214,74.4642861,"591313, India"
591314,16.2565244,74.505312,"591314, India"
591315,16.7059105,74.7688173,"591315, India"
591316,16.6635034,74.8156199,"Karnataka 591316, India"
689621,9.3494344,76.5285913,"Kerala 689621, India"
394710,20.809081,73.77132,"Gujarat 394710, India"
263639,29.8526792,79.61652099999999,"Uttarakhand 263639, India"
689624,9.2965635,76.56327259999999,"Kerala 689624, India"
263641,29.9019934,79.6614376,"Uttarakhand 263641, India"
689626,9.33555,76.5199195,"Kerala 689626, India"
394715,20.9630729,73.5711912,"Gujarat 394715, India"
263645,29.6639092,79.4028639,"Uttarakhand 263645, India"
721147,22.6576777,87.3512913,"West Bengal 721147, India"
624101,10.1734345,77.4472495,"Tamil Nadu 624101, India"
263655,29.6659188,79.5715822,"Uttarakhand 263655, India"
689642,9.3226433,76.75096599999999,"Kerala 689642, India"
263659,29.9133035,79.233837,"Uttarakhand 263659, India"
263660,29.7816207,79.30148450000002,"Uttarakhand 263660, India"
689645,9.2616978,76.7884713,"Kerala 689645, India"
676551,10.9364469,75.9811564,"Kerala 676551, India"
689647,9.2463191,76.7394237,"Kerala 689647, India"
263664,29.6708182,79.3465557,"Uttarakhand 263664, India"
689649,9.312664,76.7740475,"Kerala 689649, India"
530003,17.7242579,83.3228225,"Visakhapatnam, Andhra Pradesh 530003, India"
689662,9.3677566,76.9412601,"Kerala 689662, India"
689663,9.3130469,76.9297354,"Kerala 689663, India"
689664,9.2935592,76.8432663,"Kerala 689664, India"
721153,22.5281071,87.8500644,"West Bengal 721153, India"
530007,17.7488501,83.266657,"Visakhapatnam, Andhra Pradesh 530007, India"
785665,26.9399882,94.5985613,"Assam 785665, India"
530008,17.7343985,83.2746836,"Visakhapatnam, Andhra Pradesh 530008, India"
362004,21.4992832,70.490794,"Gujarat 362004, India"
362011,21.6247794,70.39558389999999,"Gujarat 362011, India"
757023,21.9345598,86.87221459999999,"Odisha 757023, India"
689695,9.0937855,76.860565,"Kerala 689695, India"
441809,21.0069551,79.8968798,"Maharashtra 441809, India"
788002,24.8894254,92.8277963,"Assam 788002, India"
788003,24.8606181,92.7829605,"Assam 788003, India"
